Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID
1080.0,1080.0,1080.0,1080.0,1080.0,1131242211,2023-10-05,EUR,EUROPE,EUR,,,,,,,,IDN,JAKARTA,IDN,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-5.73065902578796,1,Spain,SP,SP,40.0,-4.0,SP,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652
1081.0,1081.0,1081.0,1081.0,1081.0,1131242444,2023-10-05,IGOEUREEC,EUROPEAN COMMISSION,EUR,EEC,,,,IGO,,,,,,,,,,,,,1,20,20,2,1,3.0,5,1,5,-3.07262569832402,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
1082.0,1082.0,1082.0,1082.0,1082.0,1131242449,2023-10-05,IGOEUREEC,EUROPEAN COMMISSION,EUR,EEC,,,,IGO,,,IGOEUREECLEG,THE EU,EUR,EEC,,,,IGO,LEG,,1,20,20,2,1,3.0,5,1,5,-3.07262569832402,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1083.0,1083.0,1083.0,1083.0,1083.0,1131242717,2023-10-05,MED,TELEVISION,,,,,,MED,,,EUR,EUROPEAN,EUR,,,,,,,,1,10,10,1,1,0.0,10,1,10,2.24719101123595,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1084.0,1084.0,1084.0,1084.0,1084.0,1131242928,2023-10-05,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,11,2,11,-5.61585745409275,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,1,Spain,SP,SP,40.0,-4.0,SP,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320
1085.0,1085.0,1085.0,1085.0,1085.0,1131243039,2023-10-05,UKR,UKRAINIAN,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,194,194,19,4,-10.0,1,1,1,-7.87037037037037,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,1,Spain,SP,SP,40.0,-4.0,SP,1,Russia,RS,RS,60.0,100.0,RS
1086.0,1086.0,1086.0,1086.0,1086.0,1131243055,2023-10-05,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,1,10,10,1,1,0.0,3,1,3,-7.87037037037037,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,1,Spain,SP,SP,40.0,-4.0,SP,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320
1087.0,1087.0,1087.0,1087.0,1087.0,1131245155,2023-10-05,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,84,84,8,2,7.0,5,1,5,1.98347107438016,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
1088.0,1088.0,1088.0,1088.0,1088.0,1131245167,2023-10-05,EDU,SCHOOL,,,,,,EDU,,,HINAST700,YOGA,,,,HIN,,,,,1,84,84,8,2,7.0,5,1,5,1.98347107438016,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1089.0,1089.0,1089.0,1089.0,1089.0,1131245173,2023-10-05,EDU,SCHOOL,,,,,,EDU,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,0,43,43,4,1,2.8,1,1,1,-3.64835164835165,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092
1090.0,1090.0,1090.0,1090.0,1090.0,1131245174,2023-10-05,EDU,SCHOOL,,,,,,EDU,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,0,43,43,4,1,2.8,7,1,7,-3.64835164835165,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1091.0,1091.0,1091.0,1091.0,1091.0,1131245198,2023-10-05,ESP,CATALONIA,ESP,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,5,1,5,-0.37383177570094,4,"Catalunya, Spain (general), Spain",SP,SP00,42.0,2.0,-377299,0,,,,,,,1,Belgium,BE,BE,50.833333,4.0,BE
1092.0,1092.0,1092.0,1092.0,1092.0,1131245199,2023-10-05,ESP,SPAIN,ESP,,,,,,,,ARMGOV,ARMENIA,ARM,,,,,GOV,,,0,125,125,12,3,-5.0,1,1,1,-1.5625,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Azeri, Vayots' Dzor, Armenia",AM,AM10,39.7195,45.6474,-2325343,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
1093.0,1093.0,1093.0,1093.0,1093.0,1131245200,2023-10-05,ESP,SPAIN,ESP,,,,,,,,ARMGOV,ARMENIA,ARM,,,,,GOV,,,0,160,160,16,4,-4.0,2,1,2,-1.5625,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Azeri, Vayots' Dzor, Armenia",AM,AM10,39.7195,45.6474,-2325343,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
1094.0,1094.0,1094.0,1094.0,1094.0,1131245201,2023-10-05,ESP,SPAIN,ESP,,,,,,,,CUB,CUBA,CUB,,,,,,,,1,43,43,4,1,2.8,1,1,1,2.99401197604791,1,Cuba,CU,CU,22.0,-79.5,CU,1,Spain,SP,SP,40.0,-4.0,SP,1,Cuba,CU,CU,22.0,-79.5,CU
1095.0,1095.0,1095.0,1095.0,1095.0,1131245202,2023-10-05,ESP,SPAIN,ESP,,,,,,,,CUB,CUBAN,CUB,,,,,,,,1,43,43,4,1,2.8,4,1,4,2.99401197604791,1,Spain,SP,SP,40.0,-4.0,SP,1,Cuba,CU,CU,22.0,-79.5,CU,1,Spain,SP,SP,40.0,-4.0,SP
1096.0,1096.0,1096.0,1096.0,1096.0,1131245203,2023-10-05,ESP,SPANISH,ESP,,,,,,,,ESPGOV,SPAIN,ESP,,,,,GOV,,,1,10,10,1,1,0.0,2,1,2,0.0,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1097.0,1097.0,1097.0,1097.0,1097.0,1131245208,2023-10-05,ESP,SPANISH,ESP,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,46,46,4,1,7.0,2,1,2,-1.45560407569142,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275
1098.0,1098.0,1098.0,1098.0,1098.0,1131245209,2023-10-05,ESP,SPANISH,ESP,,,,,,,,GBRGOV,BRITISH,GBR,,,,,GOV,,,1,40,40,4,1,1.0,3,1,3,-1.45560407569142,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275
1099.0,1099.0,1099.0,1099.0,1099.0,1131245210,2023-10-05,ESP,SPANISH,ESP,,,,,,,,GBRGOV,BRITISH,GBR,,,,,GOV,,,1,46,46,4,1,7.0,3,1,3,-1.45560407569142,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275
1100.0,1100.0,1100.0,1100.0,1100.0,1131245220,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,BELGOVDEV,CHARLES MICHEL,BEL,,,,,GOV,DEV,,1,26,26,2,1,4.0,30,3,30,-1.02576876047281,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS
1101.0,1101.0,1101.0,1101.0,1101.0,1131245222,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,100,100,10,3,-5.0,30,3,30,-1.02576876047281,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1102.0,1102.0,1102.0,1102.0,1102.0,1131245225,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,43,43,4,1,2.8,24,7,24,-2.16591069925507,1,Spain,SP,SP,40.0,-4.0,SP,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275,1,Spain,SP,SP,40.0,-4.0,SP
1103.0,1103.0,1103.0,1103.0,1103.0,1131245226,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,43,43,4,1,2.8,12,3,12,-2.00273452786237,1,Spain,SP,SP,40.0,-4.0,SP,1,Ireland,EI,EI,53.0,-8.0,EI,1,Spain,SP,SP,40.0,-4.0,SP
1104.0,1104.0,1104.0,1104.0,1104.0,1131245236,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,0,36,36,3,1,4.0,6,1,6,-3.64835164835165,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1105.0,1105.0,1105.0,1105.0,1105.0,1131245237,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,YEM,YEMEN,YEM,,,,,,,,0,332,33,3,1,5.2,1,1,1,-3.64835164835165,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1106.0,1106.0,1106.0,1106.0,1106.0,1131245239,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,YEM,YEMEN,YEM,,,,,,,,0,332,33,3,1,5.2,6,1,6,-3.64835164835165,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674
1107.0,1107.0,1107.0,1107.0,1107.0,1131245286,2023-10-05,GBR,UNITED KINGDOM,GBR,,,,,,,,ESP,SPANISH,ESP,,,,,,,,1,46,46,4,1,7.0,2,1,2,-1.45560407569142,1,Ukraine,UP,UP,49.0,32.0,UP,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,1,Ukraine,UP,UP,49.0,32.0,UP
1108.0,1108.0,1108.0,1108.0,1108.0,1131245288,2023-10-05,GBR,UNITED KINGDOM,GBR,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,1,42,42,4,1,1.9,14,7,14,-2.16591069925507,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1109.0,1109.0,1109.0,1109.0,1109.0,1131245315,2023-10-05,GBRGOV,BRITISH,GBR,,,,,GOV,,,ESP,SPANISH,ESP,,,,,,,,1,40,40,4,1,1.0,3,1,3,-1.45560407569142,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,54.5,-6.5,-2604275
1110.0,1110.0,1110.0,1110.0,1110.0,1131245527,2023-10-05,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,,,,,,,,,,,1,40,40,4,1,1.0,10,1,10,0.0,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
1111.0,1111.0,1111.0,1111.0,1111.0,1131245572,2023-10-05,IRL,IRELAND,IRL,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,1,42,42,4,1,1.9,10,3,10,-2.00273452786237,1,Ireland,EI,EI,53.0,-8.0,EI,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1112.0,1112.0,1112.0,1112.0,1112.0,1131245574,2023-10-05,IRL,IRISH,IRL,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,12,12,1,1,-0.4,2,1,2,-2.25225225225225,1,Spain,SP,SP,40.0,-4.0,SP,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI
1113.0,1113.0,1113.0,1113.0,1113.0,1131245578,2023-10-05,IRL,DUBLIN,IRL,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,40,40,4,1,1.0,4,1,4,-1.45560407569142,4,"Dublin, Dublin, Ireland",EI,EI07,53.3331,-6.24889,-1502554,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1114.0,1114.0,1114.0,1114.0,1114.0,1131245579,2023-10-05,IRL,DUBLIN,IRL,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,40,40,4,1,1.0,1,1,1,-1.45560407569142,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1115.0,1115.0,1115.0,1115.0,1115.0,1131245580,2023-10-05,IRL,IRELAND,IRL,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,40,40,4,1,1.0,1,1,1,-1.45560407569142,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,1,Russia,RS,RS,60.0,100.0,RS,1,Ukraine,UP,UP,49.0,32.0,UP
1116.0,1116.0,1116.0,1116.0,1116.0,1131245581,2023-10-05,IRL,IRELAND,IRL,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,40,40,4,1,1.0,1,1,1,-1.45560407569142,1,Ukraine,UP,UP,49.0,32.0,UP,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,1,Ukraine,UP,UP,49.0,32.0,UP
1117.0,1117.0,1117.0,1117.0,1117.0,1131245704,2023-10-05,JUD,CONSTITUTIONAL COURT,,,,,,JUD,,,,,,,,,,,,,0,138,138,13,3,-7.0,10,1,10,-0.37383177570094,4,"Catalunya, Spain (general), Spain",SP,SP00,42.0,2.0,-377299,0,,,,,,,4,"Catalunya, Spain (general), Spain",SP,SP00,42.0,2.0,-377299
1118.0,1118.0,1118.0,1118.0,1118.0,1131245916,2023-10-05,MNCUSA,APPLE INC,USA,,,,,MNC,,,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,1,90,90,9,2,-2.0,10,1,10,-1.23456790123457,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1119.0,1119.0,1119.0,1119.0,1119.0,1131245991,2023-10-05,NLD,DUTCH,NLD,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,70,70,7,2,7.0,8,1,8,3.20855614973262,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1120.0,1120.0,1120.0,1120.0,1120.0,1131245993,2023-10-05,NLD,DUTCH,NLD,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,70,70,7,2,7.0,2,1,2,3.20855614973262,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1121.0,1121.0,1121.0,1121.0,1121.0,1131246034,2023-10-05,PSE,PALESTINIAN,PSE,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,20,20,2,1,3.0,10,1,10,3.20855614973262,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1122.0,1122.0,1122.0,1122.0,1122.0,1131246100,2023-10-05,RUS,RUSSIAN,RUS,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,190,190,19,4,-10.0,2,2,2,-1.82370820668694,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993
1123.0,1123.0,1123.0,1123.0,1123.0,1131246305,2023-10-05,UKR,UKRAINIAN,UKR,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,53,53,5,1,3.8,12,3,12,-6.18197889448972,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1124.0,1124.0,1124.0,1124.0,1124.0,1131246306,2023-10-05,UKR,UKRAINE,UKR,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,0,10,10,1,1,0.0,2,1,2,-3.64835164835165,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092
1125.0,1125.0,1125.0,1125.0,1125.0,1131246308,2023-10-05,UKR,UKRAINE,UKR,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,0,40,40,4,1,1.0,1,1,1,-5.71428571428572,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,1,Russia,RS,RS,60.0,100.0,RS
1126.0,1126.0,1126.0,1126.0,1126.0,1131246310,2023-10-05,UKR,UKRAINIAN,UKR,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,6,3,6,-6.18197889448972,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,Spain,SP,SP,40.0,-4.0,SP,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367
1127.0,1127.0,1127.0,1127.0,1127.0,1131246337,2023-10-05,UKRGOV,UKRAINE,UKR,,,,,GOV,,,EDU,SCHOOL,,,,,,EDU,,,0,42,42,4,1,1.9,1,1,1,-3.64835164835165,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092
1128.0,1128.0,1128.0,1128.0,1128.0,1131246338,2023-10-05,UKRGOV,UKRAINE,UKR,,,,,GOV,,,EDU,SCHOOL,,,,,,EDU,,,0,42,42,4,1,1.9,7,1,7,-3.64835164835165,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1129.0,1129.0,1129.0,1129.0,1129.0,1131246339,2023-10-05,UKRGOV,UKRAINE,UKR,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,40,40,4,1,1.0,2,1,2,-5.71428571428572,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320
1130.0,1130.0,1130.0,1130.0,1130.0,1131246340,2023-10-05,UKRGOV,UKRAINE,UKR,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,53,53,5,1,3.8,2,1,2,-5.71428571428572,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1131.0,1131.0,1131.0,1131.0,1131.0,1131246341,2023-10-05,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,53,53,5,1,3.8,6,1,6,-5.88235294117647,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1132.0,1132.0,1132.0,1132.0,1132.0,1131246343,2023-10-05,UKRGOV,UKRAINE,UKR,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,0,10,10,1,1,0.0,6,1,6,-3.64835164835165,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,46.4639,30.7386,-1049092
1133.0,1133.0,1133.0,1133.0,1133.0,1131246347,2023-10-05,UKRGOV,UKRAINE,UKR,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,0,36,36,3,1,4.0,6,1,6,-3.64835164835165,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
1134.0,1134.0,1134.0,1134.0,1134.0,1131246348,2023-10-05,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,9,2,6,-5.67079599367422,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320
1135.0,1135.0,1135.0,1135.0,1135.0,1131246349,2023-10-05,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,6,1,6,-5.88235294117647,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,Spain,SP,SP,40.0,-4.0,SP,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367
1136.0,1136.0,1136.0,1136.0,1136.0,1131246465,2023-10-05,USA,UNITED STATES,USA,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,8,1,8,0.0,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1137.0,1137.0,1137.0,1137.0,1137.0,1131246548,2023-10-05,USAGOV,UNITED STATES,USA,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,6,1,6,0.0,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,1,Spain,SP,SP,40.0,-4.0,SP,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA
1138.0,1138.0,1138.0,1138.0,1138.0,1131246717,2023-10-05,,,,,,,,,,,HINAST700,YOGA,,,,HIN,,,,,1,43,43,4,1,2.8,10,1,10,3.61197110423117,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1139.0,1139.0,1139.0,1139.0,1139.0,1131246718,2023-10-05,,,,,,,,,,,HINAST700,YOGA,,,,HIN,,,,,1,46,46,4,1,7.0,10,1,10,3.61197110423117,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
1140.0,1140.0,1140.0,1140.0,1140.0,1131247029,2023-10-05,CUB,CUBA,CUB,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,1,43,43,4,1,2.8,2,1,2,-10.8753315649867,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,23.1319,-82.3642,-1628751,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,23.1319,-82.3642,-1628751
